tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
['1381643864491048961'],1,2021-04-12T16:22:21.000Z,"Vamos fingir surpresa na ligação gravada entre o Sen. Kajuro e o presidente, como se ele nunca tivesse tentado interferir no congresso, inclusive o impasse no orçamento NÃO É porque liberou emendas pra decidir o comando da Câmara. ESTOU CHOCADO, NÃO ACREDITO!",49,704,37,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1382483514180898817', '1382483605784563712', '1382483636201607175']",3,2021-04-14T23:58:49.000Z,"Mais de 3 meses sem ver minha mãe, sem visitá-la e nem receber sua visita. É uma “morte” em vida. É a saudade da comida, de estar perto, de sentir a presença e etc. https://t.co/gGgBXGn5T0
Não acreditem em super heróis. A verdade é que não está fácil pra ninguém. Todos estamos passando por um momento muito, muito difícil, mas que com certeza nos fortalecerá! 

Hoje ela se vacinou. Daqui mais alguns dias a segunda dose e aí sim, finalmente, poderemos nos reencontrar
Continuemos com nossa fé em Deus de que dias melhores virão e estão cada vez mais perto, porque é essa nossa fé que nos manteve até aqui!",24,701,31,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382733953279344644'],1,2021-04-15T16:33:59.000Z,"Pazuello é o nome do fantoche, todos nós sabemos quem operava o Ministério da Saúde.",31,503,15,3,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382737277923778563'],1,2021-04-15T16:47:11.000Z,"O antigoverno ataca a democracia, a Amazônia, a ciência, a pauta econômica, a educação, a transparência, a moralidade, a ética e acima de tudo a vida. Enquanto isso, o Congresso Nacional segue de olhos fechados, debatendo e votando materias sem qualquer relação com o momento.",12,142,8,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382742597182062593'],1,2021-04-15T17:08:19.000Z,"Tentando deixar a política nacional um pouco mais popular, tá acontecendo o seguinte: o Bosloanro com B, não dá um minuto de sossego pro Vigoroso povo brasileiro que não tá tendo nem a xepa, enquanto o Congresso tem o poder da Juliette, mas age como planta.",24,257,17,6,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382768111636656129'],1,2021-04-15T18:49:43.000Z,"Assim como chamou Lula de mentiroso, @PBiaL também disse que Bolsonaro é ""desqualificado e meio"", olhando daqui, me parece sensato.",24,382,37,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382772198583197705'],1,2021-04-15T19:05:57.000Z,Sério que há um impasse no orçamento por conta de liberação de emendas extras? Quem poderia imaginar em! https://t.co/Mg0HGZzuae,9,75,3,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382777627413520386'],1,2021-04-15T19:27:31.000Z,"Conheça a história do ministro Paulo Guedes: não salvaram vidas e afundaram a economia, porque até o presente momento não entenderam que o problema não são as medidas sanitárias e sim O VÍRUS. https://t.co/mmyFthWB2W",23,140,7,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382787203173081094'],1,2021-04-15T20:05:34.000Z,"Algumas pessoas acham estranho um deputado gostar de vídeo games e esportes eletrônicos, mas vocês não fazem ideia do tanto de autoridades que antes das reuniões  comentam ""vi que você torce pra mibr, eu também"", é impressionante como os esportes eletrônicos são populares.",13,118,12,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382793063232311303'],1,2021-04-15T20:28:51.000Z,"Isso aqui é muito interessante, um dos novos ""tratamentos do zap"" pra covid, é a base de água sanitária e já vem sendo usado com promessa de cura até mesmo para o autismo. GRAVÍSSIMO! https://t.co/uJGnyh2zkC",9,96,5,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
