tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
['1471211806236545024'],1,2021-12-15T20:13:23.000Z,A absurda operação da Polícia Federal de Bolsonaro prova que parte das nossas instituições está sendo criminosamente manipulada para ofender um homem público honrado. Falei contra essa ameaça à democracia e ao Estado de Direito na entrevista que dei ao UOL. #CiroNoUol https://t.co/x41qGWZEeJ,466,2348,203,44,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1471220812661379073', '1471220814959853573']",2,2021-12-15T20:49:10.000Z,"As notícias sobre os bastidores da Polícia Federal após a operação feita contra mim não deixam dúvidas: a PF que não se rendeu aos interesses de Bolsonaro está constrangida com o absurdo cometido. https://t.co/08iomn7vk1
Leia aqui:
https://t.co/2usxIbk8O3

https://t.co/w07WjDrGyu

https://t.co/oAreCRinrN

https://t.co/PfybOQCPCL",1054,6443,367,88,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471221386186305541'],1,2021-12-15T20:51:27.000Z,"Obrigado pelas palavras, querida @MarinaSilva. Vamos seguir juntos pela garantia da Democracia. https://t.co/jI336tWAoF",362,3440,117,11,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471251227929423880'],1,2021-12-15T22:50:01.000Z,"Não houve superfaturamento na obra do Castelão. Não fui acusado pelo delator. Não exercia nenhum cargo público na época. Não existe busca e apreensão para apurar denúncias de anos atrás. Na CNN, expus todos os elementos que compõem a farsa armada contra mim. #CiroNaCNN https://t.co/rI9HJUKmgJ",643,3365,241,54,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471264022913761280'],1,2021-12-15T23:40:52.000Z,Muito obrigado @davidmirandario! Vamos seguir denunciando todas essas arbitrariedades para o mundo! Vamos proteger a democracia brasileira! https://t.co/UBuGfAZZ7Y,315,2345,87,6,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471269031864897537'],1,2021-12-16T00:00:46.000Z,"Quero agradecer a Tico (@Ticostacruz), Aldo Rebelo (@aldorebelo), Jandira (@jandira_feghali), Barbara Gancia (@barbaragancia), Luciana Santos (@lucianasantos) e Frota (@77_frota) pelas manifestações de solidariedade. Vamos seguir na luta em defesa do Brasil.",369,4333,148,8,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471272780733816839'],1,2021-12-16T00:15:40.000Z,"Obrigado a Fabiano Contarato (@ContaratoSenado), Kajuru (@SenadorKajuru), Alessandro Molon (@alessandromolon), Reinaldo Azevedo (@reinaldoazevedo) e Bruna Brelaz (@brunabrelaz) pelas mensagens. Sigamos na luta pelos brasileiros – reconstruir nossa democracia é um dever de todos.",356,4018,131,5,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471276502960455681'],1,2021-12-16T00:30:27.000Z,"Foi um dia de muita labuta e não posso deixar de agradecer a minha Turma Boa por todo apoio manifestado hoje e sempre! Vocês são o meu combustível diário para continuar na luta pela democracia, pela justiça e pela verdade.",813,9936,707,105,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471450042653413382'],1,2021-12-16T12:00:03.000Z,"Na entrevista à CBN, descrevi a absurda operação de busca e apreensão na minha casa e contei que recebi ligações de gente séria da polícia admitindo o constrangimento com a farsa. Não por acaso, a Polícia Federal cancelou a coletiva que tentaria justificar o circo. #CiroNaCBN https://t.co/b7PvxPrgRu",510,2608,191,35,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1471485792136548352', '1471485794774835205']",2,2021-12-16T14:22:06.000Z,"Agradeço muito o apoio de toda bancada do PDT na Câmara dos Deputados (@PDTnaCamara). A história do trabalhismo sempre foi de luta a favor do povo brasileiro e contra interesses poderosos. https://t.co/G4enVAYoEH
A força de vocês e a perseverança na defesa de um Projeto Nacional de Desenvolvimento para o Brasil me anima ainda mais nessa jornada. Não nos calarão jamais!",607,4300,142,28,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471511322760146951'],1,2021-12-16T16:03:33.000Z,"Obrigado, Cabo Daciolo (@CaboDaciolo) pelas palavras carinhosas e o abraço fraterno de ontem. Que Deus ilumine nossos passos. https://t.co/mhlPArhqbF",1093,8880,590,351,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471550273906786313'],1,2021-12-16T18:38:20.000Z,"Atenção turma! Estarei hoje em Ribeirão Preto! Vamos nos encontrar e fazer uma festa bonita pela Democracia e em defesa do Brasil e da educação com a filiação da ex-reitora da USP, Suely Vilela. Com Lincoln Fernandes, @antonionetopdt e o presidente do Partido, @CarlosLupiPDT. https://t.co/lVLBLtxezZ",251,1328,48,18,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471558373422379014'],1,2021-12-16T19:10:31.000Z,"Nenhum golpe de estado dos últimos 100 anos no Brasil foi contra a corrupção e, sim, contra a inclusão. Moro é um instrumento dessa estrutura. Vale a pena conferir esse ponto de vista do escritor e professor Jessé Souza, o convidado da #CIROGAMES da última terça. https://t.co/4jb8ioJRN6",353,1709,45,12,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471575650138005506'],1,2021-12-16T20:19:10.000Z,"A cada momento surgem provas dos desmandos que cercaram a medida abusiva tomada contra mim e o senador @senadorcidgomes. A renomada jornalista @monicabergamo revela, nesta reportagem, que o Ministério Público deu parecer contra a invasão de nossas casas. Leia e conclua. 👇🏼 https://t.co/pEiVBJrDlB",490,2657,69,9,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471585755063595026'],1,2021-12-16T20:59:19.000Z,"Meu amigo Eduardo Moreira (@eduardomoreira) exibe as provas, neste vídeo, de um  crime monstruoso. Veja o vídeo até o fim e você ficará tão chocado quanto eu. E olhe que eu tenho bons nervos, bom estômago e conheço bem este tipo de chacina. https://t.co/v9WF1as0Yz",1037,4252,207,144,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471601026796961793'],1,2021-12-16T22:00:00.000Z,"Na #CIROGAMES de terça, o professor e escritor Jessé Souza foi contundente. Para ele, a escravidão nunca deixou o Brasil. Ela continua aí, refeita, mas com os mesmos condenados de sempre. É esse modelo de opressão que precisa ser debatido. https://t.co/PsTn1OihkW",216,1023,20,5,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
